feature_set,model,n_train,train_seconds,inference_seconds,best_params,cv_best_roc_auc,accuracy,f1,roc_auc,pr_auc
pca,linear_svm,160000,0.3419545000069774,0.0007712910010013,{'C': 1.0},0.5608937762964946,0.555075,0.6426520490733489,0.5645847404431434,0.5792290812543717
pca,knn,160000,12.582433957999456,3.4596159590000752,{'n_neighbors': 31},0.6573185692266311,0.6183,0.6658934745503086,0.6594653619146312,0.65608408171484
pca,decision_tree,160000,22.6927425830072,0.0042140419973293,"{'max_depth': 12, 'min_samples_leaf': 50}",0.6373294640467028,0.6032,0.6563311969513251,0.6400344685079843,0.6442264811954757
pca,random_forest,160000,171.91766120800455,0.3727010830043582,"{'max_depth': None, 'min_samples_leaf': 5}",0.6844370702609472,0.637625,0.6778817307051268,0.6872763313799799,0.693285413944708
pca,xgboost,160000,22.882901334000053,0.0487332089978735,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 400}",0.681636368635037,0.63775,0.6789986708019495,0.685544233049049,0.6899028727749783
pca,rbf_svm,160000,3537.2220208329963,198.514909540987,"{'C': 1.0, 'gamma': 'scale'}",0.6733626889640089,0.6291,0.6850507366365219,0.6759357232426857,0.679767863573898
